dist_km,soc_pct,net_energy_kwh,phase,cum_used_kwh,cum_charged_kwh,stop_code,charge_kwh,charge_duration_sec,candidate_name,event_type,start_sec,end_sec,block_id,mode
96.5,66.39060176817084,374.4429939724835,drive,175.4755291896464,42.31852316212991,,0.0,0.0,,,,,2161037,heavy
96.5,70.45340796172638,397.35722090413674,charge,175.4755291896464,65.23275009378312,53348,22.914226931653218,360.0,Port Coquitlam Station,in_service_layover,26970.0,27330.0,2161037,heavy
115.0,65.93276621712943,371.8608014646099,drive,200.97194862917326,65.23275009378312,,0.0,0.0,,,,,2161037,heavy
133.0,61.02804961720769,344.19819984105135,drive,228.6345502527318,65.23275009378312,,0.0,0.0,,,,,2161037,heavy
133.0,64.77934692115524,365.35551663531544,charge,228.6345502527318,86.39006688804722,58945,21.15731679426409,300.0,Moody Centre Station,in_service_layover,32190.0,32490.0,2161037,heavy
150.5,60.305543937159634,340.1232678055803,drive,253.86679908246694,86.39006688804722,,0.0,0.0,,,,,2161037,heavy
150.5,63.36911159970528,357.40178942233774,charge,253.86679908246694,103.66858850480463,53161,17.278521616757416,240.0,Coquitlam Central Station,in_service_layover,34770.0,35010.0,2161037,heavy
165.5,59.40974630422849,335.07096915584873,drive,276.1976193489559,103.66858850480463,,0.0,0.0,,,,,2161037,heavy
165.5,68.04062475127526,383.74912359719247,charge,276.1976193489559,152.34674294614837,53348,48.678154441343736,720.0,Port Coquitlam Station,in_service_layover,36990.0,37710.0,2161037,heavy
183.0,63.5199830066783,358.2527041576656,drive,301.69403878848277,152.34674294614837,,0.0,0.0,,,,,2161037,heavy
183.0,68.46178063540466,386.1244427836823,charge,301.69403878848277,180.21848157216505,53161,27.87173862601668,420.0,Coquitlam Central Station,in_service_layover,39990.0,40410.0,2161037,heavy
204.5,61.93515171924137,349.3142556965213,drive,338.5042258756438,180.21848157216505,,0.0,0.0,,,,,2161037,heavy
228.0,55.69435858174637,314.1161824010495,drive,373.70229917111556,180.21848157216505,,0.0,0.0,,,,,2161037,heavy
228.0,61.1938972979696,345.13358076054857,charge,373.70229917111556,211.2358799316641,53864,31.017398359499055,420.0,Coquitlam Central Station,in_service_layover,46290.0,46710.0,2161037,heavy
257.0,52.05130434857088,293.5693565259398,drive,425.26652340572434,211.2358799316641,,0.0,0.0,,,,,2161037,heavy
289.5,44.436218183209874,250.62027055330373,drive,468.2156093783604,211.2358799316641,,0.0,0.0,,,,,2161037,heavy
289.5,49.78710545127021,280.799274745164,charge,468.2156093783604,241.4148841235244,53864,30.179004191860287,420.0,Coquitlam Central Station,in_service_layover,54810.0,55230.0,2161037,heavy
323.5,40.64451250187149,229.23505051055517,drive,519.7798336129692,241.4148841235244,,0.0,0.0,,,,,2161037,heavy
355.0,33.02942633651048,186.28596453791906,drive,562.7289195856054,241.4148841235244,,0.0,0.0,,,,,2161037,heavy
355.0,41.33997330697129,233.15744945131803,charge,562.7289195856054,288.28636903692336,53864,46.87148491339897,660.0,Coquitlam Central Station,in_service_layover,64710.0,65370.0,2161037,heavy
